year,month,day,hour,minute,temperature[C],weather,wind[mph],humidity[%],barameter[mbar],visibility[km]
2018,7,27,9,51,31,Sunny,5,43,1017,16
2018,7,27,10,51,33,Sunny,5,39,1016,16
2018,7,27,11,51,36,Sunny,8,28,1016,16
2018,7,27,12,51,36,Sunny,8,28,1016,16
2018,7,27,13,51,37,Sunny,7,25,1015,16
2018,7,27,14,51,38,Sunny,5,21,1015,16
2018,7,27,15,51,39,Sunny,6,20,1014,16
2018,7,27,16,51,38,Sunny,7,20,1014,16
2018,7,27,17,51,38,Sunny,8,21,1014,16
2018,7,27,18,51,37,Sunny,8,23,1013,16
2018,7,27,19,51,35,Sunny,10,25,1014,16
2018,7,27,20,51,33,Clear,8,29,1014,16
2018,7,27,21,51,32,Clear,3,35,1014,16
2018,7,27,22,51,31,Clear,8,38,1015,16
2018,7,27,23,51,29,Clear,5,46,1016,16
2018,7,28,0,51,28,Clear,3,57,1016,16
2018,7,28,1,51,27,Clear,5,62,1016,16
2018,7,28,2,51,26,Clear,3,72,1016,16
2018,7,28,3,51,26,Clear,3,76,1016,16
2018,7,28,4,51,25,Clear,0,79,1016,16
2018,7,28,5,51,24,Clear,3,82,1016,16
2018,7,28,6,51,23,Sunny,0,88,1016,16
2018,7,28,7,51,24,Sunny,0,85,1017,16
2018,7,28,8,51,27,Sunny,5,74,1017,16
2018,7,28,9,51,30,Sunny,3,59,1017,16
2018,7,28,10,51,32,Sunny,7,52,1017,16
2018,7,28,11,51,34,Passing clouds,6,44,1017,16
2018,7,28,12,51,35,Sunny,6,36,1016,16
2018,7,28,13,51,37,Sunny,9,33,1016,16
2018,7,28,14,51,37,Sunny,,31,1015,16
2018,7,28,15,51,37,Sunny,,28,1014,16
2018,7,28,16,51,38,Sunny,8,27,1013,16
2018,7,28,17,51,38,Passing clouds,5,27,1013,16
2018,7,28,18,51,37,Scattered clouds,6,28,1012,16
2018,7,28,19,51,36,Sunny,7,31,1013,16
2018,7,28,20,51,34,Clear,6,36,1013,16
2018,7,28,21,51,33,Clear,7,35,1014,16
2018,7,28,22,51,32,Clear,7,41,1014,16
2018,7,28,23,51,31,Clear,6,53,1015,16
2018,7,29,0,51,29,Clear,5,59,1015,16
2018,7,29,1,51,28,Clear,6,63,1015,16
2018,7,29,2,51,27,Clear,5,72,1016,16
2018,7,29,3,51,27,Clear,5,76,1015,16
2018,7,29,4,51,26,Clear,0,79,1015,16
2018,7,29,6,51,25,Sunny,0,88,1015,14
2018,7,29,7,51,26,Partly sunny,0,84,1016,14
2018,7,29,9,2,28,Scattered clouds,6,74,1018,16
2018,7,29,9,51,30,Sunny,5,63,1016,16
2018,7,29,10,51,32,Sunny,,54,1015,16
2018,7,29,11,51,34,Sunny,3,44,1015,16
2018,7,29,12,51,36,Sunny,5,38,1014,16
2018,7,29,13,51,38,Sunny,5,30,1014,16
2018,7,29,14,51,38,Sunny,5,30,1013,16
2018,7,29,15,51,39,Sunny,7,27,1012,16
2018,7,29,16,51,38,Sunny,3,28,1012,16
2018,7,29,17,51,39,Scattered clouds,0,27,1011,16
2018,7,29,18,51,37,Scattered clouds,5,29,1011,16
2018,7,29,19,51,36,Sunny,6,32,1011,16
2018,7,29,20,51,34,Clear,3,36,1011,16
2018,7,29,21,51,33,Clear,6,38,1012,16
2018,7,29,22,51,32,Clear,9,45,1012,16
2018,7,29,23,51,31,Clear,5,54,1013,16
2018,7,30,0,51,29,Clear,5,59,1013,16
2018,7,30,1,51,29,Clear,6,57,1013,16
2018,7,30,2,51,28,Clear,3,63,1013,16
2018,7,30,3,51,27,Clear,3,67,1013,16
2018,7,30,4,51,26,Clear,6,77,1013,16
2018,7,30,5,51,26,Clear,5,82,1013,16
2018,7,30,6,51,26,Sunny,5,84,1014,16
2018,7,30,7,51,26,Sunny,5,82,1014,16
2018,7,30,8,51,28,Sunny,7,72,1015,16
2018,7,30,9,51,31,Sunny,5,61,1015,16
2018,7,30,10,51,33,Sunny,0,50,1015,16
2018,7,30,11,51,34,Scattered clouds,3,43,1015,16
2018,7,30,12,51,35,Sunny,7,41,1014,16
2018,7,30,13,51,37,Passing clouds,7,33,1014,16
2018,7,30,14,51,37,Scattered clouds,6,32,1013,16
2018,7,30,15,51,36,Passing clouds,7,34,1013,16
2018,7,30,16,51,37,Sunny,3,31,1012,16
2018,7,30,17,51,38,Sunny,3,29,1011,16
2018,7,30,18,51,37,Passing clouds,5,29,1011,16
2018,7,30,19,51,36,Sunny,5,31,1011,16
2018,7,30,20,51,34,Clear,0,37,1012,16
2018,7,30,21,51,34,Clear,3,37,1012,16
2018,7,30,22,51,32,Passing clouds,7,47,1013,16
2018,7,30,23,51,31,Passing clouds,5,52,1013,16
2018,7,31,0,51,31,Passing clouds,3,57,1014,16
2018,7,31,1,51,30,Passing clouds,5,59,1014,16
2018,7,31,2,51,29,Passing clouds,0,61,1014,16
2018,7,31,3,51,28,Clear,0,63,1014,16
2018,7,31,4,13,28,Thunderstorms Clear,0,65,1016,16
2018,7,31,4,29,28,Clear,0,65,1016,16
2018,7,31,4,51,28,Clear,0,65,1014,16
2018,7,31,5,51,28,Passing clouds,3,65,1014,16
2018,7,31,6,51,27,Scattered clouds,0,71,1015,16
2018,7,31,7,51,27,Partly sunny,6,69,1015,16
2018,7,31,8,51,28,Scattered clouds,7,65,1016,16
2018,7,31,9,51,29,Scattered clouds,5,63,1016,16
2018,7,31,10,51,30,Sunny,5,59,1016,16
2018,7,31,11,51,32,Sunny,3,55,1015,16
2018,7,31,12,51,34,Sunny,5,46,1014,16
2018,7,31,15,51,36,Passing clouds,0,37,1013,16
2018,7,31,16,51,36,Partly sunny,3,29,1012,16
2018,7,31,17,51,35,Partly sunny,8,29,1012,16
2018,7,31,18,51,34,Partly sunny,5,28,1012,16
2018,7,31,19,51,34,Overcast,5,30,1012,16
2018,7,31,20,51,31,Passing clouds,8,52,1013,16
2018,7,31,21,51,30,Clear,6,55,1014,16
2018,7,31,23,51,27,Clear,0,69,1015,16
2018,8,1,0,51,27,Clear,5,71,1015,16
2018,8,1,1,51,27,Clear,0,71,1015,16
2018,8,1,2,51,25,Clear,0,79,1015,16
2018,8,1,3,51,24,Clear,0,82,1016,16
2018,8,1,4,51,25,Clear,3,62,1015,16
2018,8,1,5,51,24,Clear,3,52,1015,16
2018,8,1,6,51,22,Sunny,0,64,1016,16
2018,8,1,7,51,25,Sunny,0,50,1016,16
2018,8,1,8,51,27,Sunny,5,45,1016,16
2018,8,1,9,51,29,Sunny,6,40,1017,16
2018,8,1,10,51,31,Sunny,6,35,1016,16
2018,8,1,11,51,33,Sunny,7,30,1016,16
2018,8,1,12,51,34,Passing clouds,6,28,1015,16
2018,8,1,13,51,35,Sunny,3,25,1014,16
2018,8,1,14,51,37,Sunny,7,22,1014,16
2018,8,1,15,51,37,Sunny,7,21,1013,16
2018,8,1,16,51,37,Sunny,6,18,1012,16
2018,8,1,17,51,36,Sunny,7,19,1012,16
2018,8,1,18,51,36,Sunny,5,20,1012,16
2018,8,1,19,51,34,Sunny,5,20,1012,16
2018,8,1,20,51,32,Clear,3,24,1013,16
2018,8,1,21,51,30,Clear,0,28,1014,16
2018,8,1,22,51,29,Clear,0,31,1014,16
2018,8,1,23,51,26,Clear,0,39,1014,16
2018,8,2,0,51,26,Clear,3,41,1015,16
2018,8,2,1,51,26,Clear,0,43,1015,16
2018,8,2,2,51,23,Clear,0,52,1015,16
2018,8,2,3,51,23,Clear,0,53,1015,16
2018,8,2,4,51,23,Clear,0,57,1015,16
2018,8,2,5,51,22,Clear,0,59,1015,16
2018,8,2,6,51,22,Sunny,0,63,1015,16
2018,8,2,7,51,23,Sunny,0,64,1015,16
2018,8,2,8,51,26,Sunny,0,50,1016,16
2018,8,2,9,51,29,Passing clouds,0,45,1016,16
2018,8,2,10,51,32,Sunny,3,38,1016,16
2018,8,2,11,51,33,Sunny,3,31,1016,16
2018,8,2,12,51,34,Sunny,5,27,1015,16
2018,8,2,13,51,34,Sunny,6,26,1005,16
2018,8,2,14,51,37,Sunny,5,23,1014,16
2018,8,2,15,51,37,Sunny,,22,1013,16
2018,8,2,16,51,37,Sunny,3,22,1012,16
2018,8,2,17,51,37,Sunny,6,20,1012,16
2018,8,2,18,51,35,Sunny,5,24,1012,16
2018,8,2,19,51,34,Sunny,6,24,1013,16
2018,8,2,20,51,33,Clear,5,28,1013,16
2018,8,2,21,51,31,Clear,6,34,1014,16
2018,8,2,22,51,31,Clear,9,35,1015,16
2018,8,2,23,51,29,Clear,7,37,1015,16
2018,8,3,0,51,28,Clear,6,50,1015,16
2018,8,3,1,51,27,Clear,5,58,1015,16
2018,8,3,2,51,26,Clear,0,60,1015,16
2018,8,3,3,51,26,Clear,3,62,1015,16
2018,8,3,4,51,25,Clear,0,64,1015,16
2018,8,3,5,51,24,Clear,0,71,1015,16
2018,8,3,6,51,24,Sunny,0,71,1016,16
2018,8,3,7,51,24,Sunny,0,69,1016,16
2018,8,3,8,51,27,Sunny,0,62,1017,16
2018,8,3,9,51,29,Sunny,3,51,1017,16
2018,8,3,10,51,32,Sunny,7,37,1017,16
2018,8,3,11,51,34,Sunny,3,31,1016,16
2018,8,3,12,51,34,Sunny,,30,1016,16
2018,8,3,13,51,36,Sunny,6,26,1014,16
2018,8,3,14,51,36,Sunny,,26,1014,16
2018,8,3,15,51,37,Sunny,13,21,1013,16
2018,8,3,16,51,36,Scattered clouds,9,24,1013,16
2018,8,3,17,51,36,Passing clouds,9,23,1013,16
2018,8,3,18,51,36,Sunny,6,23,1013,16
2018,8,3,19,51,34,Sunny,10,28,1013,16
2018,8,3,20,51,32,Clear,7,32,1013,16
2018,8,3,21,51,31,Clear,8,43,1014,16
2018,8,3,22,51,29,Clear,9,55,1015,16
2018,8,4,0,51,27,Clear,9,65,1015,16
2018,8,4,1,51,27,Clear,6,69,1015,16
2018,8,4,2,51,26,Clear,3,76,1015,16
2018,8,4,3,51,25,Clear,0,79,1014,16
2018,8,4,4,51,25,Passing clouds,0,82,1014,16
2018,8,4,5,33,24,Passing clouds,0,85,1016,16
2018,8,4,5,51,24,Passing clouds,0,85,1014,16
2018,8,4,6,51,23,Sunny,0,88,1015,16
2018,8,4,7,21,24,Partly sunny,0,85,1017,16
2018,8,4,7,51,24,Scattered clouds,0,82,1016,16
2018,8,4,8,51,26,Partly sunny,6,77,1016,16
2018,8,4,9,35,28,Partly sunny,3,72,1017,16
2018,8,4,9,51,28,Partly sunny,5,70,1016,16
2018,8,4,10,20,28,Scattered clouds,6,68,1018,16
2018,8,4,10,51,31,Passing clouds,3,54,1016,16
2018,8,4,11,51,32,Sunny,7,50,1016,16
2018,8,4,12,51,34,Passing clouds,7,41,1015,16
2018,8,4,13,51,36,Passing clouds,5,36,1014,16
2018,8,4,14,51,36,Partly sunny,3,35,1013,16
2018,8,4,15,51,36,Passing clouds,5,34,1013,16
2018,8,4,16,51,34,Light rain Mostly cloudy,7,41,1013,16
2018,8,4,17,51,33,Partly sunny,5,41,1013,16
2018,8,4,18,51,34,Partly sunny,10,41,1013,16
2018,8,4,19,51,33,Sunny,13,45,1014,16
2018,8,4,20,51,31,Passing clouds,10,48,1014,16
2018,8,4,21,51,30,Clear,9,49,1015,16
2018,8,4,22,51,29,Clear,8,59,1016,16
2018,8,4,23,51,28,Clear,6,63,1016,16
2018,8,5,0,51,27,Clear,6,65,1016,16
2018,8,5,1,51,27,Clear,5,71,1016,16
2018,8,5,2,51,26,Clear,3,74,1016,16
2018,8,5,3,51,26,Passing clouds,5,79,1017,16
2018,8,5,4,10,25,Passing clouds,3,82,1019,16
2018,8,5,4,24,26,Passing clouds,0,82,1019,16
2018,8,5,4,51,26,Overcast,3,79,1017,16
2018,8,5,5,51,25,Overcast,6,85,1017,16
2018,8,5,6,51,25,Mostly cloudy,5,85,1018,16
2018,8,5,7,10,25,Low clouds,6,85,1020,16
2018,8,5,7,51,26,Broken clouds,8,82,1018,16
2018,8,5,8,32,26,Partly sunny,7,82,1020,16
2018,8,5,8,51,27,Partly sunny,5,79,1019,16
2018,8,5,10,2,29,Scattered clouds,6,65,1021,16
2018,8,5,10,51,32,Passing clouds,7,52,1019,16
2018,8,5,11,51,33,Passing clouds,7,44,1019,16
2018,8,5,12,51,33,Broken clouds,7,41,1019,16
2018,8,5,13,51,32,Broken clouds,8,45,1018,16
2018,8,5,14,51,36,Passing clouds,6,34,1017,16
2018,8,5,15,51,35,Sunny,8,32,1017,16
2018,8,5,16,51,36,Scattered clouds,3,29,1016,16
2018,8,5,17,51,35,Broken clouds,8,36,1016,16
2018,8,5,18,51,34,Sunny,10,36,1016,16
2018,8,5,19,51,32,Sunny,7,42,1017,16
2018,8,5,20,51,31,Clear,7,50,1017,16
2018,8,5,21,51,29,Clear,6,55,1018,16
2018,8,5,22,51,29,Clear,7,59,1018,16
2018,8,5,23,51,28,Clear,3,63,1018,16
2018,8,6,0,51,27,Clear,5,72,1018,16
2018,8,6,1,51,27,Clear,5,76,1018,16
2018,8,6,2,51,26,Clear,6,79,1018,16
2018,8,6,3,51,26,Clear,0,82,1018,16
2018,8,6,4,28,26,Passing clouds,0,82,1019,16
2018,8,6,4,48,26,Passing clouds,0,82,1017,16
2018,8,6,5,51,25,Passing clouds,0,85,1018,16
2018,8,6,6,51,25,Passing clouds,0,85,1018,16
2018,8,6,7,22,26,Low clouds,5,84,1020,16
2018,8,6,7,51,26,Mostly cloudy,5,82,1018,16
2018,8,6,8,51,28,Partly sunny,3,74,1019,16
2018,8,6,9,14,28,Scattered clouds,5,72,1021,16
2018,8,6,9,28,28,Broken clouds,3,70,1021,16
2018,8,6,9,51,28,Scattered clouds,5,68,1019,16
2018,8,6,10,51,30,Broken clouds,0,59,1019,16
2018,8,6,11,51,32,Passing clouds,6,48,1019,16
2018,8,6,12,51,33,Scattered clouds,3,44,1018,16
2018,8,6,13,51,35,Partly sunny,0,37,1017,16
2018,8,6,14,51,35,Partly sunny,5,37,1016,16
2018,8,6,15,51,35,Scattered clouds,,37,1015,16
2018,8,6,16,51,35,Broken clouds,10,39,1014,16
2018,8,6,17,51,34,Scattered clouds,13,44,1015,16
2018,8,6,18,51,34,Partly sunny,6,46,1014,16
2018,8,6,19,51,32,Sunny,12,50,1015,16
2018,8,6,20,51,30,Clear,10,59,1016,16
2018,8,6,21,51,29,Clear,7,63,1016,16
2018,8,6,22,51,28,Clear,8,65,1017,16
2018,8,6,23,51,28,Clear,6,70,1017,16
2018,8,7,0,51,27,Clear,7,69,1017,16
2018,8,7,1,51,26,Clear,6,74,1016,16
2018,8,7,2,51,26,Clear,3,76,1016,16
2018,8,7,3,51,25,Clear,0,79,1016,16
2018,8,7,4,51,25,Clear,3,82,1016,16
2018,8,7,5,30,25,Passing clouds,0,85,1018,16
2018,8,7,5,51,25,Passing clouds,3,85,1016,16
2018,8,7,6,15,25,Low clouds,3,85,1018,16
2018,8,7,6,22,25,Mostly cloudy,3,85,1018,16
2018,8,7,6,59,25,Broken clouds,6,85,1019,16
2018,8,7,7,9,25,Scattered clouds,3,85,1019,16
2018,8,7,7,51,26,Partly sunny,5,82,1018,16
2018,8,7,8,29,26,Mostly cloudy,6,79,1019,16
2018,8,7,9,5,27,Broken clouds,3,76,1020,16
2018,8,7,9,23,28,Scattered clouds,6,72,1020,16
2018,8,7,9,51,29,Passing clouds,7,63,1018,16
2018,8,7,10,17,28,Scattered clouds,7,65,1020,16
2018,8,7,10,51,32,Partly sunny,6,52,1018,16
2018,8,7,11,51,33,Passing clouds,10,44,1017,16
2018,8,7,12,51,35,Scattered clouds,3,39,1016,16
2018,8,7,14,51,36,Broken clouds,5,36,1014,16
2018,8,8,7,48,26,Partly sunny,3,84,1017,16
2018,8,8,15,51,38,Sunny,7,28,1013,16
2018,8,9,19,51,34,Sunny,5,35,1012,16
2018,8,10,2,51,27,Clear,6,72,1015,16
2018,8,10,3,51,27,Clear,3,76,1015,16
2018,8,10,4,51,26,Passing clouds,6,79,1015,16
2018,8,10,5,51,26,Passing clouds,0,82,1015,16
2018,8,10,6,51,26,Passing clouds,0,84,1015,16
2018,8,10,7,51,26,Partly sunny,3,82,1016,16
2018,8,10,8,22,27,Partly sunny,5,77,1018,16
2018,8,10,8,51,27,Broken clouds,3,77,1017,16
2018,8,10,9,21,28,Scattered clouds,7,72,1018,16
2018,8,10,9,51,28,Scattered clouds,5,68,1017,16
2018,8,10,10,51,29,Sunny,5,61,1017,16
2018,8,10,11,51,29,Sunny,3,55,1017,16
2018,8,10,12,51,31,Sunny,5,48,1017,16
2018,8,10,13,51,32,Sunny,5,45,1016,16
2018,8,10,14,51,33,Sunny,6,40,1015,16
2018,8,10,15,51,33,Sunny,3,38,1014,16
2018,8,10,16,51,35,Sunny,3,35,1012,16
2018,8,10,17,51,34,Sunny,,36,1013,16
2018,8,10,18,51,34,Sunny,3,37,1013,16
2018,8,10,20,51,32,Passing clouds,7,43,1013,16
2018,8,10,21,51,31,Overcast,8,48,1013,16
2018,8,10,22,51,29,Clear,13,57,1014,16
2018,8,10,23,51,29,Clear,10,63,1015,16
2018,8,11,0,51,28,Overcast,6,68,1015,16
2018,8,11,1,51,25,Light rain Passing clouds,5,82,1016,16
2018,8,11,2,51,24,Light rain Passing clouds,0,88,1014,16
2018,8,11,3,51,24,Clear,0,88,1014,16
2018,8,11,4,51,24,Clear,0,85,1014,16
2018,8,20,10,51,33,Sunny,11,50,1016,16
2018,8,20,11,51,35,Sunny,9,43,1015,16
2018,8,20,12,51,36,Partly sunny,11,37,1015,16
2018,8,20,14,51,39,Sunny,11,29,1013,16
2018,8,20,16,51,38,Sunny,6,28,1012,16
2018,8,20,17,51,38,Scattered clouds,13,28,1012,16
2018,8,20,18,51,35,Sunny,9,39,1012,16
2018,8,20,19,51,33,Sunny,6,44,1012,16
2018,8,20,20,51,32,Clear,0,48,1013,16
2018,8,20,21,51,31,Clear,0,51,1014,16
2018,8,20,22,51,31,Clear,6,52,1015,16
2018,8,20,23,51,31,Clear,7,57,1015,16
2018,8,21,0,51,29,Clear,7,61,1016,16
2018,8,21,1,51,28,Clear,7,68,1016,16
2018,8,21,2,51,28,Clear,6,70,1016,16
2018,8,21,3,51,27,Passing clouds,6,69,1016,16
2018,8,21,4,51,27,Clear,0,71,1017,16
2018,8,21,5,51,26,Passing clouds,6,74,1017,16
2018,8,21,6,51,26,Passing clouds,0,79,1017,16
2018,8,21,7,51,26,Sunny,0,77,1018,16
2018,8,21,8,51,28,Sunny,6,68,1018,16
2018,8,21,9,51,31,Sunny,7,55,1018,16
2018,8,21,10,51,34,Sunny,7,44,1018,16
2018,8,21,11,51,36,Sunny,6,38,1018,16
2018,8,21,12,51,37,Sunny,0,34,1018,16
2018,8,21,13,51,38,Sunny,9,30,1017,16
2018,8,21,14,51,38,Sunny,13,29,1016,16
2018,8,21,15,51,38,Sunny,7,29,1016,16
2018,8,21,16,51,39,Sunny,7,27,1015,16
2018,8,21,17,51,38,Sunny,11,30,1015,16
2018,8,21,18,51,37,Sunny,6,32,1015,16
2018,8,21,19,51,36,Sunny,7,33,1015,16
2018,8,21,20,51,35,Passing clouds,7,36,1015,16
2018,8,21,21,51,34,Partly cloudy,7,36,1016,16
2018,8,21,22,8,34,Thunderstorms Passing clouds,9,40,1018,16
2018,8,21,22,51,33,Passing clouds,13,45,1017,16
2018,8,21,23,51,31,Clear,0,54,1018,16
2018,8,22,0,51,31,Clear,11,53,1018,16
2018,8,22,1,51,29,Clear,9,57,1018,16
2018,8,22,2,51,29,Clear,6,59,1018,16
2018,8,22,3,51,28,Clear,0,63,1018,16
2018,8,22,4,51,28,Passing clouds,9,63,1018,16
2018,8,22,5,51,27,Passing clouds,0,65,1018,16
2018,8,22,6,51,27,Passing clouds,0,69,1019,16
2018,8,22,7,51,27,Partly sunny,7,67,1020,16
2018,8,22,8,51,28,Passing clouds,7,67,1020,16
2018,8,22,9,51,29,Passing clouds,7,65,1020,16
2018,8,22,10,51,31,Sunny,6,54,1020,16
2018,8,22,11,51,35,Sunny,6,41,1020,16
2018,8,22,16,51,39,Sunny,7,24,1015,16
2018,8,22,17,51,38,Sunny,11,26,1015,16
2018,8,22,18,51,37,Sunny,7,28,1014,16
2018,8,22,19,51,36,Partly sunny,7,30,1015,16
2018,8,22,20,51,34,Clear,7,36,1016,16
2018,8,22,21,51,34,Passing clouds,7,38,1016,16
2018,8,22,22,51,33,Passing clouds,0,41,1016,16
2018,8,22,23,51,33,Overcast,7,42,1017,16
2018,8,23,0,51,31,Passing clouds,6,52,1017,16
2018,8,23,1,51,29,Clear,0,57,1017,16
2018,8,23,2,51,28,Clear,0,59,1017,16
2018,8,23,3,51,28,Clear,0,60,1017,16
2018,8,23,4,51,27,Clear,0,62,1017,16
2018,8,23,5,51,26,Clear,0,67,1017,16
2018,8,23,6,51,25,Clear,0,74,1017,16
2018,8,23,7,51,26,Sunny,6,69,1018,16
2018,8,23,8,51,28,Sunny,0,63,1018,16
2018,8,23,9,51,30,Sunny,0,55,1018,16
2018,8,23,10,51,33,Sunny,6,43,1017,16
2018,8,23,11,51,36,Sunny,13,34,1017,16
2018,8,23,12,51,37,Sunny,9,31,1016,16
2018,8,23,21,51,33,Clear,9,40,1013,16
2018,8,24,2,51,27,Clear,6,64,1014,16
2018,8,24,6,18,25,Passing clouds,6,82,1015,16
2018,8,24,11,51,34,Sunny,7,40,1014,16
2018,8,24,12,51,35,Sunny,11,35,1013,16
2018,8,24,13,51,37,Sunny,9,28,1012,16
2018,8,24,14,51,38,Sunny,11,28,1011,16
2018,8,24,15,51,39,Sunny,11,25,1010,16
2018,8,24,16,51,39,Sunny,,25,1010,16
2018,8,24,17,51,38,Sunny,9,25,1010,16
2018,8,24,18,51,37,Sunny,7,28,1010,16
2018,8,24,19,51,36,Sunny,17,29,1010,16
2018,8,24,20,51,34,Clear,7,34,1010,16
2018,8,24,21,51,33,Clear,9,40,1011,16
2018,8,24,22,51,31,Clear,17,48,1013,16
2018,8,24,23,51,29,Clear,17,50,1014,16
2018,8,25,0,51,28,Clear,9,55,1014,16
2018,8,25,1,51,27,Clear,11,65,1014,16
2018,8,25,2,51,27,Passing clouds,9,74,1014,16
2018,8,25,3,2,27,Overcast,9,74,1016,16
2018,8,25,3,51,26,Overcast,13,79,1014,16
2018,8,25,4,51,26,Mostly cloudy,6,79,1014,16
2018,8,25,5,42,26,Passing clouds,7,82,1016,16
2018,8,25,5,51,26,Mostly cloudy,7,82,1014,16
2018,8,25,6,51,26,Mostly cloudy,7,82,1015,16
2018,8,25,7,34,26,Broken clouds,0,82,1017,16
2018,8,25,7,51,26,Partly sunny,0,82,1016,16
2018,8,25,9,16,28,Partly sunny,6,74,1018,16
2018,8,25,9,24,28,Broken clouds,6,72,1018,16
2018,8,25,9,51,29,Passing clouds,15,67,1016,16
2018,8,25,10,51,32,Scattered clouds,7,50,1017,16
2018,8,25,11,51,34,Sunny,11,41,1016,16
2018,8,25,12,51,34,Passing clouds,9,38,1015,16
2018,8,25,13,51,36,Sunny,7,35,1015,16
2018,8,25,14,51,37,Sunny,9,32,1014,16
2018,8,25,15,51,37,Passing clouds,11,31,1013,16
2018,8,25,16,51,38,Passing clouds,13,29,1013,16
2018,8,25,17,51,37,Scattered clouds,11,29,1012,16
2018,8,25,18,51,36,Sunny,9,32,1012,16
2018,8,25,19,51,35,Partly sunny,7,34,1013,16
2018,8,25,20,51,34,Clear,9,40,1013,16
2018,8,25,21,51,32,Clear,22,52,1014,16
2018,8,25,22,51,31,Passing clouds,17,50,1016,16
2018,8,25,23,51,30,Mostly cloudy,17,51,1016,16
2018,8,26,0,51,29,Clear,15,61,1016,16
2018,8,26,1,51,28,Passing clouds,7,65,1016,16
2018,8,26,2,51,27,Clear,7,72,1016,16
2018,8,26,3,51,27,Passing clouds,7,79,1016,16
2018,8,26,4,25,27,Passing clouds,7,79,1018,16
2018,8,26,4,51,27,Overcast,7,79,1016,16
2018,8,26,5,51,27,Passing clouds,7,79,1016,16
2018,8,26,6,51,26,Mostly cloudy,6,82,1017,16
2018,8,26,7,51,27,Partly sunny,6,81,1017,16
2018,8,26,9,1,27,Scattered clouds,6,77,1019,16
2018,8,26,9,51,29,Passing clouds,7,67,1017,16
2018,8,26,10,51,31,Sunny,11,55,1017,16
2018,8,26,11,51,34,Scattered clouds,9,44,1017,16
2018,8,26,12,51,35,Passing clouds,9,40,1016,16
2018,8,26,13,51,37,Sunny,9,31,1015,16
2018,8,26,14,51,37,Sunny,9,32,1014,16
2018,8,26,15,51,38,Passing clouds,13,29,1013,16
2018,8,26,16,51,38,Passing clouds,9,28,1012,16
2018,8,26,17,51,37,Passing clouds,13,29,1012,16
2018,8,26,18,51,37,Sunny,9,29,1012,16
2018,8,26,19,51,35,Sunny,7,32,1012,16
2018,8,26,20,51,33,Passing clouds,24,47,1013,16
2018,8,26,21,51,31,Clear,17,55,1014,16
2018,8,26,22,51,30,Clear,15,61,1014,16
2018,8,26,23,51,29,Clear,11,67,1015,16
2018,8,27,0,51,28,Clear,9,72,1015,16
2018,8,27,1,51,27,Clear,11,77,1014,16
2018,8,27,2,51,27,Passing clouds,7,79,1014,16
2018,8,27,3,22,27,Passing clouds,7,79,1016,16
2018,8,27,3,51,26,Passing clouds,7,82,1014,16
2018,8,27,4,51,27,Passing clouds,11,79,1014,16
2018,8,27,5,51,26,Mostly cloudy,6,84,1014,16
2018,8,27,6,27,26,Passing clouds,9,82,1016,16
2018,8,27,6,51,26,Passing clouds,9,84,1014,16
2018,8,27,7,24,26,Broken clouds,9,84,1016,16
2018,8,27,7,51,26,Passing clouds,6,84,1015,16
2018,8,27,8,16,27,Partly sunny,7,81,1017,16
2018,8,27,8,51,27,Passing clouds,11,74,1015,16
2018,8,27,9,27,30,Broken clouds,11,63,1017,16
2018,8,27,9,59,29,Scattered clouds,13,63,1017,16
2018,8,27,10,51,30,Broken clouds,,59,1015,16
2018,8,27,11,51,33,Passing clouds,9,46,1014,16
2018,8,27,12,51,35,Scattered clouds,,40,1014,16
2018,8,28,9,51,30,Passing clouds,13,61,1014,16
2018,8,28,10,51,33,Passing clouds,11,49,1014,16
2018,8,28,11,51,34,Sunny,9,41,1014,16
2018,8,28,12,51,37,Passing clouds,11,33,1014,16
2018,8,28,13,51,37,Sunny,9,32,1013,16
2018,8,28,14,51,38,Sunny,13,30,1012,16
2018,8,28,15,51,38,Sunny,11,27,1011,16
2018,8,28,16,51,38,Sunny,7,26,1011,16
2018,8,28,17,51,38,Passing clouds,9,27,1011,16
2018,8,28,18,51,37,Passing clouds,15,28,1011,16
2018,8,28,19,51,33,Passing clouds,19,47,1012,16
2018,8,28,20,51,31,Clear,13,57,1012,16
2018,8,28,21,51,30,Clear,13,59,1013,16
2018,8,28,22,51,29,Clear,9,59,1014,16
2018,8,28,23,51,29,Clear,7,61,1013,16
2018,8,29,0,51,28,Clear,11,68,1014,16
2018,8,29,1,51,27,Passing clouds,13,74,1014,16
2018,8,29,2,51,27,Passing clouds,7,74,1014,16
2018,8,29,3,51,27,Passing clouds,6,76,1015,16
2018,8,29,4,2,27,Passing clouds,7,76,1016,16
2018,8,29,4,51,26,Passing clouds,6,79,1014,16
2018,8,29,5,51,26,Passing clouds,6,82,1014,16
2018,8,29,6,51,26,Clear,6,82,1015,16
2018,8,29,7,51,27,Sunny,0,79,1015,16
2018,8,29,8,51,28,Sunny,6,72,1016,16
2018,8,29,9,51,31,Passing clouds,9,59,1016,16
2018,8,29,10,51,33,Passing clouds,9,50,1016,16
2018,8,29,11,51,34,Sunny,13,40,1016,16
2018,8,29,12,51,36,Sunny,11,35,1015,16
2018,8,29,13,51,37,Passing clouds,13,31,1014,16
2018,8,29,14,51,38,Sunny,,29,1014,16
2018,8,29,15,51,38,Scattered clouds,9,28,1013,16
